,tenure,Partner,Dependents,gender,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
6194,68,1,1,0,1,1,83.65,5733.4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,No
6195,4,0,0,1,1,1,72.2,305.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
6196,69,0,0,1,1,1,110.05,7430.75,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,No
6197,17,0,0,1,1,0,51.5,900.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes
6198,25,1,1,1,1,0,25.5,630.6,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6199,43,0,0,1,1,1,89.55,3856.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Yes
6200,59,1,1,0,1,0,19.5,1222.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6201,5,0,0,0,1,0,80.7,374.8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6202,21,1,1,1,1,0,77.5,1625.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,Yes
6203,69,1,1,0,1,1,105.1,7234.8,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
6204,13,0,0,1,0,1,25.15,331.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6205,42,1,0,1,1,1,95.25,3959.35,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Yes
6206,52,1,0,1,1,1,95.65,5088.4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,No
6207,46,0,0,1,1,0,85.0,3969.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Yes
6208,61,1,0,1,1,1,80.8,4860.85,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,No
6209,29,0,0,1,0,1,24.85,788.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
6210,25,0,1,0,1,1,54.75,1266.35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,No
6211,5,1,1,0,1,1,85.75,470.95,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Yes
6212,15,0,0,1,0,0,50.75,688.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,No
6213,19,1,1,0,1,0,20.15,387.7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6214,44,0,0,1,1,0,20.05,845.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6215,6,0,0,0,1,1,98.25,560.6,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Yes
6216,58,1,1,1,1,0,71.6,4230.25,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,No
6217,62,1,1,1,1,1,81.45,4983.05,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,No
6218,70,1,1,0,0,1,58.4,4113.15,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,No
6219,1,0,0,0,0,1,25.7,25.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
6220,10,1,1,1,0,0,53.7,521.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,No
6221,26,0,0,1,1,1,19.6,471.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,No
6222,66,0,0,1,1,0,89.4,5976.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,No
6223,7,1,1,0,1,1,69.0,506.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6224,51,1,1,1,1,0,84.2,4299.75,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,No
6225,72,1,1,1,1,1,106.1,7548.6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,No
6226,65,0,0,1,1,0,25.75,1654.75,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6227,2,0,0,1,1,0,46.05,80.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
6228,70,0,1,1,1,0,64.95,4551.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,No
6229,72,1,0,1,1,1,85.45,6227.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,No
6230,1,1,1,0,1,0,20.05,20.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6231,1,1,0,0,1,1,76.4,76.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
6232,5,0,0,0,1,1,100.5,514.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Yes
6233,3,0,0,1,1,0,20.7,57.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6234,58,0,0,1,1,1,25.3,1474.35,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6235,22,1,1,1,0,0,40.05,880.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Yes
6236,33,1,0,1,1,1,100.6,3270.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,No
6237,1,0,0,1,1,0,69.95,69.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6238,54,1,0,1,1,0,74.0,3919.15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6239,72,1,0,1,1,1,99.4,7285.7,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,No
6240,1,0,1,1,1,1,93.3,93.3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Yes
6241,3,0,0,1,1,1,49.15,169.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Yes
6242,72,1,1,0,1,0,107.45,7658.3,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,No
6243,72,1,1,0,1,1,83.6,5959.3,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,No
6244,54,1,0,1,1,1,99.05,5295.7,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,No
6245,59,1,0,0,1,1,80.1,4693.2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,No
6246,54,0,0,1,1,1,65.3,3512.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,No
6247,60,0,0,1,1,1,89.55,5231.2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,No
6248,60,1,0,0,0,0,60.8,3603.45,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,No
6249,3,0,0,1,1,0,74.5,217.45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6250,69,1,0,0,1,0,99.15,6875.35,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,No
6251,1,1,1,0,1,0,19.25,19.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,No
6252,50,1,1,1,0,1,39.45,2021.35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,No
6253,56,0,0,0,0,1,44.85,2564.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,No
6254,60,1,0,0,1,1,97.2,5611.75,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,No
6255,69,1,0,1,1,1,110.55,7610.1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,No
6256,1,0,0,0,0,0,35.05,35.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Yes
6257,1,0,0,0,1,1,73.0,73.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6258,3,1,0,0,1,1,19.9,45.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6259,60,1,1,1,1,0,76.95,4543.95,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,No
6260,13,0,0,0,0,0,35.4,450.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,No
6261,62,1,1,1,1,0,20.45,1297.35,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,No
6262,45,0,0,0,1,0,96.75,4442.75,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,No
6263,25,0,0,0,0,0,54.2,1423.15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,No
6264,44,0,0,1,1,0,100.1,4378.35,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,No
6265,2,0,0,0,1,1,45.25,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
6266,33,0,0,1,1,1,83.85,2716.3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Yes
6267,1,0,0,0,1,1,70.1,70.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6268,22,0,0,0,1,0,20.85,450.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,No
6269,35,0,0,0,0,1,33.45,1175.85,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,No
6270,29,1,1,0,1,0,20.2,558.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6271,27,1,0,1,1,1,85.9,2220.1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,No
6272,54,0,1,1,1,1,61.0,3283.05,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,No
6273,2,0,0,0,1,1,70.65,142.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6274,57,0,0,1,1,1,86.9,4939.25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,No
6275,62,0,0,1,1,0,69.4,4237.5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,No
6276,15,1,1,0,1,0,20.35,335.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,No
6277,2,0,0,1,1,0,20.35,33.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Yes
6278,70,1,0,0,1,1,104.3,7188.5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,No
6279,21,1,1,0,1,1,44.95,926.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6280,23,0,1,0,1,1,49.45,1119.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,No
6281,6,0,0,1,1,0,20.6,116.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,No
6282,4,1,1,1,1,0,19.55,68.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6283,3,0,0,0,1,1,99.0,287.4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Yes
6284,23,0,0,0,1,1,93.5,2341.55,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,No
6285,26,0,0,1,0,0,54.55,1362.85,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,No
6286,8,0,1,0,1,0,20.05,163.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6287,26,0,0,1,1,1,83.95,2254.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Yes
6288,2,0,0,1,1,1,79.45,145.15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6289,67,0,0,1,1,0,116.2,7752.3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,Yes
6290,71,1,0,0,1,1,93.7,6585.35,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Yes
6291,59,0,0,0,1,0,79.85,4786.1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,No
6292,39,1,1,1,1,0,100.0,3835.55,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,No
6293,21,0,1,1,1,0,19.6,397.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6294,1,0,0,1,1,0,19.7,19.7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Yes
6295,48,1,1,0,1,0,20.2,1027.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,No
6296,31,1,0,0,0,1,50.4,1580.1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,No
6297,64,1,1,0,1,0,113.35,7222.75,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,No
6298,46,1,1,1,1,1,80.0,3769.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6299,52,0,0,0,1,1,80.95,4233.95,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,No
6300,67,1,1,0,1,1,24.9,1680.25,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6301,67,0,0,0,1,0,54.9,3725.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6302,5,0,0,0,1,0,75.55,413.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6303,71,1,0,0,1,0,109.25,7707.7,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,No
6304,9,0,0,0,1,1,77.65,714.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
6305,26,0,0,0,1,1,95.0,2497.2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Yes
6306,71,0,0,1,1,1,116.3,8309.55,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,No
6307,32,0,0,0,1,0,19.9,601.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,No
6308,2,0,0,0,1,0,70.35,139.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6309,71,1,0,0,1,0,25.6,1888.25,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6310,60,0,0,0,0,1,44.45,2773.9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,No
6311,55,0,0,0,1,1,100.15,5409.75,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,No
6312,54,0,0,1,1,1,105.4,5643.4,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,Yes
6313,2,0,0,1,1,1,95.85,197.7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Yes
6314,6,0,0,0,1,1,73.85,401.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
6315,48,1,1,0,1,1,70.1,3238.4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,No
6316,63,1,1,1,1,0,25.25,1573.05,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6317,1,0,0,1,1,1,79.15,79.15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
6318,12,0,1,1,1,0,21.05,235.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,No
6319,54,1,0,1,0,1,24.95,1364.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6320,30,1,1,0,1,1,64.5,1985.15,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,No
6321,30,1,0,0,1,0,19.65,655.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,Yes
6322,4,0,0,0,1,1,79.0,303.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Yes
6323,40,0,0,0,1,1,105.95,4335.2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,No
6324,9,1,1,0,1,1,75.85,647.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,No
6325,17,1,1,0,1,0,91.85,1574.45,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Yes
6326,62,0,0,0,0,1,43.6,2748.7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,No
6327,28,0,0,1,1,1,91.25,2483.65,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,No
6328,70,0,0,0,1,0,89.75,6367.2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,No
6329,46,0,0,0,1,1,104.4,4904.2,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,No
6330,23,1,0,0,1,0,90.15,2044.95,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,No
6331,47,1,1,1,0,0,40.3,1794.8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,No
6332,68,1,1,1,1,1,105.25,7173.15,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,No
6333,60,0,0,0,1,1,106.0,6441.4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,Yes
6334,67,0,1,0,1,1,104.0,7039.05,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,No
6335,14,0,0,0,1,1,69.65,921.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,No
6336,57,1,1,1,1,1,74.3,4018.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6337,55,1,1,0,1,0,100.9,5448.6,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,No
6338,1,0,0,1,1,1,20.25,20.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6339,1,0,1,1,1,1,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes
6340,23,0,0,1,1,1,96.9,2085.45,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,No
6341,13,0,0,0,1,1,100.35,1358.85,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Yes
6342,47,1,0,1,1,1,104.1,5135.15,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,No
6343,38,0,0,1,1,0,20.1,730.1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,No
6344,38,1,0,0,1,1,74.95,2869.85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
6345,2,0,0,0,1,1,56.55,118.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No
6346,1,1,1,1,1,1,49.25,49.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Yes
6347,15,1,0,1,1,1,68.6,1108.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6348,26,0,0,0,1,1,69.05,1815.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
6349,35,1,1,0,1,0,19.7,730.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6350,3,0,1,1,1,1,20.05,75.45,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6351,50,1,1,1,1,0,103.7,5071.05,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,Yes
6352,42,1,0,1,1,1,94.4,4014.6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,No
6353,10,1,0,1,1,1,54.95,568.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,No
6354,61,1,0,0,1,0,93.7,5860.7,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,No
6355,68,0,0,0,1,0,110.25,7279.35,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,No
6356,10,0,0,1,1,1,98.9,1064.95,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,No
6357,65,1,0,1,1,0,89.75,5769.6,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Yes
6358,72,1,1,0,1,1,80.45,5886.85,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,No
6359,55,1,1,1,1,0,79.4,4238.45,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No
6360,1,0,0,0,1,1,20.3,20.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Yes
6361,7,0,0,0,1,0,62.8,418.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,No
6362,2,0,0,0,1,1,74.9,136.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
6363,9,0,0,0,1,1,74.85,708.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
6364,27,0,1,1,1,1,25.85,788.55,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6365,7,1,0,1,1,1,101.95,700.85,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Yes
6366,64,1,0,0,1,1,68.3,4378.8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,No
6367,70,0,0,1,0,0,48.4,3442.8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,No
6368,2,0,0,1,1,1,94.0,181.7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Yes
6369,67,0,0,1,1,1,105.05,7171.7,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,No
6370,45,0,0,0,1,1,89.3,4016.85,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Yes
6371,24,0,0,0,1,0,25.15,553.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6372,4,1,1,1,1,0,19.5,96.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6373,44,1,1,1,1,1,92.95,4122.9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,No
6374,72,1,1,0,1,1,20.7,1482.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,No
6375,1,0,0,0,1,1,74.3,74.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes
6376,66,0,0,1,1,0,19.35,1240.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,No
6377,1,0,0,1,0,1,44.65,44.65,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,Yes
6378,13,1,1,1,1,0,84.05,1095.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Yes
6379,10,0,0,1,1,1,80.7,788.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
6380,65,1,0,1,1,1,104.35,6578.55,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,No
6381,1,0,1,1,1,0,19.55,19.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,No
6382,38,1,1,1,1,0,74.05,2802.3,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,No
6383,23,0,1,1,0,0,40.1,857.75,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,No
6384,10,1,0,0,1,0,20.1,184.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,No
6385,4,0,1,1,1,1,101.7,364.55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Yes
6386,72,1,1,1,1,1,83.55,6093.3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,No
6387,35,1,0,0,1,0,56.85,1861.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No
6388,1,0,0,0,1,0,20.4,20.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Yes
6389,58,1,1,0,1,0,19.55,1079.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,No
6390,70,1,1,1,1,1,106.15,7475.1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,No
6391,38,1,1,1,1,0,78.95,2862.55,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,No
6392,60,1,1,0,0,1,49.75,3069.45,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,No
6393,26,0,0,1,1,1,92.4,2349.8,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,No
6394,8,0,0,0,1,0,58.2,469.25,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,No
